id,dataSetId,titleZh,titleEn,version,dataSetUpdateDate,introductionZh,introductionEn,doi,visit,download,ref,打标结果
667a6a61b8ee373151282328,DM5_04518a21a773e7f41d10b0ec9951158f,DeepSCI: Scalable speckle correlation imaging using physics-enhanced deep learning,DeepSCI: Scalable speckle correlation imaging using physics-enhanced deep learning,V1,2024-08-28T09:10:11.129Z,"<p>In this Letter, we present a physics-enhanced deep learning approach for speckle correlation imaging~(SCI), i.e., DeepSCI. DeepSCI incorporates the theoretical model of SCI into both the training and test stages of a neural network to achieve interpretable data preprocessing and model-driven fine-tuning, allowing the full use of data and physics priors. It can accurately reconstruct the image from the speckle pattern and is highly scalable to both medium perturbations and domain shifts. Our experimental results demonstrate the suitability and effectiveness of DeepSCI for solving the problem of limited generalization generally encountered in data-driven approaches.</p>","<p>In this Letter, we present a physics-enhanced deep learning approach for speckle correlation imaging~(SCI), i.e., DeepSCI. DeepSCI incorporates the theoretical model of SCI into both the training and test stages of a neural network to achieve interpretable data preprocessing and model-driven fine-tuning, allowing the full use of data and physics priors. It can accurately reconstruct the image from the speckle pattern and is highly scalable to both medium perturbations and domain shifts. Our experimental results demonstrate the suitability and effectiveness of DeepSCI for solving the problem of limited generalization generally encountered in data-driven approaches.</p>",10.6084/m9.figshare.c.6484540.v4,184,2,0,
60b9c3adae98d4289fceeca1,783287329392427008,A PRESEN?A DA IMAGINA??O NO ENSINO DE FíSICA: PROPOSTAS DIDáTICAS QUE PRIVILEGIAM A IMAGINA??O EM AULAS DE FíSICA NO ENSINO MéDIO,A PRESEN?A DA IMAGINA??O NO ENSINO DE FíSICA: PROPOSTAS DIDáTICAS QUE PRIVILEGIAM A IMAGINA??O EM AULAS DE FíSICA NO ENSINO MéDIO,V1,2020-12-07T00:30:29.688Z,"Table with articles that present proposals for teaching that privilege imagination in Physics class in High School in Brazilian journals between 2009 and 2019.
Firstly, we evaluated the publications by title, abstract and keywords to identify if they brought our subject. The articles between 2009 and 2019 were scrutinized in the following seven journals: Caderno Brasileiro de Ensino de Física; Ciência & Educa??o; Ensaio – Pesquisa em Educa??o em Ciências; Investiga??es em Ensino de Ciências; Revista Brasileira de Ensino de Ciência e Tecnologia; Revista Brasileira de Ensino de Física; Revista Brasileira de Pesquisa em Educa??o em Ciências. The criteria for selecting the journals were: a) thematic aimed at teaching Physics; b) qualifications A1 or A2 in Capes' evaluation; c) free distribution; d) publications of articles by majorly Brazilian teachers, professors or researchers. In this stage, we selected 118 articles.
After that, we explored the material qualitatively. In this phase, we read and categorized the articles. Of the 118 initial articles, 39 were discarded after a careful reading of their content, remaining 79. The categories that emerged from the exploration of the material were: Analogies; Art (Plastic Arts); Art (Cinema); Art (Design); Art (Photography); Art (Literature); Art (Theater); Gedankenexperiment; Gamification; Modeling; and Symbolic Representation.
","Table with articles that present proposals for teaching that privilege imagination in Physics class in High School in Brazilian journals between 2009 and 2019.
Firstly, we evaluated the publications by title, abstract and keywords to identify if they brought our subject. The articles between 2009 and 2019 were scrutinized in the following seven journals: Caderno Brasileiro de Ensino de Física; Ciência & Educa??o; Ensaio – Pesquisa em Educa??o em Ciências; Investiga??es em Ensino de Ciências; Revista Brasileira de Ensino de Ciência e Tecnologia; Revista Brasileira de Ensino de Física; Revista Brasileira de Pesquisa em Educa??o em Ciências. The criteria for selecting the journals were: a) thematic aimed at teaching Physics; b) qualifications A1 or A2 in Capes' evaluation; c) free distribution; d) publications of articles by majorly Brazilian teachers, professors or researchers. In this stage, we selected 118 articles.
After that, we explored the material qualitatively. In this phase, we read and categorized the articles. Of the 118 initial articles, 39 were discarded after a careful reading of their content, remaining 79. The categories that emerged from the exploration of the material were: Analogies; Art (Plastic Arts); Art (Cinema); Art (Design); Art (Photography); Art (Literature); Art (Theater); Gedankenexperiment; Gamification; Modeling; and Symbolic Representation.
",10.11922/sciencedb.00368,361,4,0,
613c6be7c77e5a421b6bd955,00949dc9020442678a1dc0b1fe905b20,A hierarchical cellular structural model to unravel the universal power-law rheological behavior of living cells,A hierarchical cellular structural model to unravel the universal power-law rheological behavior of living cells,V1,2021-09-13T12:54:12.500Z,"<p>Living cells are a complex soft material with fascinating mechanical properties. A striking feature is that, regardless of their types or states, cells exhibit a universal power-law rheological behavior which to this date still has not been captured by a single theoretical model. Here, we propose a cellular structural model that accounts for the essential mechanical responses of cell membrane, cytoplasm and cytoskeleton. We demonstrate that this model can naturally reproduce the universal power-law characteristics of cell rheology, as well as how its power-law exponent is related to cellular stiffness. More importantly, the power-law exponent can be quantitatively tuned in the range of 0.1 ~ 0.5, as found in most types of cells, by varying the stiffness or architecture of the cytoskeleton. Based on the structural characteristics, we further develop a self-similar hierarchical model that can spontaneously capture the power-law characteristics of creep compliance over time and complex modulus over frequency. The present model suggests that mechanical responses of cells may depend primarily on their generic architectural mechanism, rather than specific molecular properties.</p>","<p>Living cells are a complex soft material with fascinating mechanical properties. A striking feature is that, regardless of their types or states, cells exhibit a universal power-law rheological behavior which to this date still has not been captured by a single theoretical model. Here, we propose a cellular structural model that accounts for the essential mechanical responses of cell membrane, cytoplasm and cytoskeleton. We demonstrate that this model can naturally reproduce the universal power-law characteristics of cell rheology, as well as how its power-law exponent is related to cellular stiffness. More importantly, the power-law exponent can be quantitatively tuned in the range of 0.1 ~ 0.5, as found in most types of cells, by varying the stiffness or architecture of the cytoskeleton. Based on the structural characteristics, we further develop a self-similar hierarchical model that can spontaneously capture the power-law characteristics of creep compliance over time and complex modulus over frequency. The present model suggests that mechanical responses of cells may depend primarily on their generic architectural mechanism, rather than specific molecular properties.</p>",10.11922/sciencedb.01134,266,2,0,
60cb60a1eb4dcf05a66f841b,114d2719374e4d228562fbbbe3b51ad9,"The tracking error curves of nodes subsystem, outgoing links subsystem and their norm","The tracking error curves of nodes subsystem, outgoing links subsystem and their norm",V1,2021-06-22T05:51:24.310Z,"<p>Compare the control performance of controllers in the system by analyzing the tracking error curves of the node subsystem and the outgoing links subsystem</p><p>Devices and tools: Windows10(Intel i7, 1.80GHz, 8G) and MATLAB R2016a</p><p>2.mat denotes (a) The tracking error curves of nodes subsystem with the control scheme in [1]; (b) The tracking error curves of nodes subsystem with the control scheme in [2]; (c) The tracking error curves of nodes subsystem with the control scheme in [3]; (d) The tracking error curves of nodes subsystem with the control scheme in this paper, respectively.</p><p>3.mat denotes (a) The tracking error curves outgoing links subsystem with the control scheme in [1]; (b) The tracking error curves outgoing links subsystem with the control scheme in [2]; (c) The tracking error curves outgoing links subsystem with the control scheme in [3]; (d) The tracking error curves outgoing links subsystem with the control scheme in this paper, respectively.</p><p>4.mat denotes (a) The curves of tracking error norm of nodes subsystem with the control schemes in [1-3] and this paper; (b) The curves of tracking error norm of outgoing links subsystem with the control scheme in [1-3] and this paper, respectively.</p><p>nonlinear.m denotes the main program for drawing pictures.</p><p>References</p><p>[1]. Gao Z, Wang Y, Xiong J, et al. Robust state observer design for dynamic connection relationships in complex dynamical networks[J]. International Journal of Control, Automation, and Systems, 2019, 17(2): 336-344.</p><p>[2]. Gao Z, Xiong J, Zhong J, et al. Adaptive State Observer Design for Dynamic Links in Complex Dynamical Networks[J]. Computational Intelligence and Neuroscience, 2020, 2020.</p><p>[3]. Gao Z, Wang Y, Xiong J, et al. Structural balance control of complex dynamical networks based on state observer for dynamic connection relationships[J]. Complexity, 2020, 2020.</p>","<p>Compare the control performance of controllers in the system by analyzing the tracking error curves of the node subsystem and the outgoing links subsystem</p><p>Devices and tools: Windows10(Intel i7, 1.80GHz, 8G) and MATLAB R2016a</p><p>2.mat denotes (a) The tracking error curves of nodes subsystem with the control scheme in [1]; (b) The tracking error curves of nodes subsystem with the control scheme in [2]; (c) The tracking error curves of nodes subsystem with the control scheme in [3]; (d) The tracking error curves of nodes subsystem with the control scheme in this paper, respectively.</p><p>3.mat denotes (a) The tracking error curves outgoing links subsystem with the control scheme in [1]; (b) The tracking error curves outgoing links subsystem with the control scheme in [2]; (c) The tracking error curves outgoing links subsystem with the control scheme in [3]; (d) The tracking error curves outgoing links subsystem with the control scheme in this paper, respectively.</p><p>4.mat denotes (a) The curves of tracking error norm of nodes subsystem with the control schemes in [1-3] and this paper; (b) The curves of tracking error norm of outgoing links subsystem with the control scheme in [1-3] and this paper, respectively.</p><p>nonlinear.m denotes the main program for drawing pictures.</p><p>References</p><p>[1]. Gao Z, Wang Y, Xiong J, et al. Robust state observer design for dynamic connection relationships in complex dynamical networks[J]. International Journal of Control, Automation, and Systems, 2019, 17(2): 336-344.</p><p>[2]. Gao Z, Xiong J, Zhong J, et al. Adaptive State Observer Design for Dynamic Links in Complex Dynamical Networks[J]. Computational Intelligence and Neuroscience, 2020, 2020.</p><p>[3]. Gao Z, Wang Y, Xiong J, et al. Structural balance control of complex dynamical networks based on state observer for dynamic connection relationships[J]. Complexity, 2020, 2020.</p>",10.11922/sciencedb.00884,104,4,0,
623a88b296a24b468b42c0fe,564c71f81e994fa89ace1c5d088a2298,中国老年人精神赡养司法裁判的影响因素研究,Influencing Factors of Judicial Adjudication of Spiritual Support for the Elderly in China,V1,2022-03-25T00:50:35.556Z,"<p>本数据集包含来自裁判文书网的30个精神赡养案例以及根据四值模糊集法对精神赡养判决的条件变量和结果变量的赋值结果。</p><p>案例库来自中国裁判文书网的判决文书,通过案件争议类型、发生时间和地域、判决结果等对精神赡养判决书进行筛选，确定了2013-2021近10年来30个典型案例。本研究对30个案例进行模糊集定性比较分析，对案例做出精准评估，探讨原告基本状况、被告履行赡养义务能力、双方亲疏关系、法律规范、孝道传统五个条件因素对司法判决结果的联动效应，旨在考察其对老年人精神赡养判决结果的影响，识别出中国精神赡养司法判决结果的司法裁判路径。</p>","<p>This dataset contains 30 spiritual support cases from the Chinese Judgements Online and the values assigned for condition variables and outcome variable to the judicial judgments according to the standard of the four-valued fuzzy sets.</p><p>The case pool is based on the judgement documents of the Chinese Judgments Online, which screens the spiritual support judgements through the type of dispute, the time and region of occurrence, the judgment results, etc., and identifies 30 typical cases in the past 10 years from 2013 to 2021. This study conducts fsQCA on 30 cases of spiritual support and investigates the combined effects of five factors, i.e., the&nbsp;basic condition of the plaintiff, the defendant's ability to fulfil the support obligation, the relationship between the two parties, the legal norms, and the tradition of filial piety. Therefore, 30 cases are accurately evaluated, with the aim of examining its impact on the outcome of the judgment on the mental support of the elderly, and identifying the judicial adjudication path of the judicial adjudication of spiritual support in China.</p>",10.11922/sciencedb.01615,15,2,0,
65311abe37cb1b0197fab8e0,af834b01cfdb44048a9b7fcde9f9e94e,Traditional Chinese medicine suppressed cancer  progression by targeting endoplasmic reticulum  stress responses,Traditional Chinese medicine suppressed cancer  progression by targeting endoplasmic reticulum  stress responses,V1,2024-01-15T04:26:13.882Z,"<p><span style=""color: rgb(35, 31, 32);"">Cancer has a high morbidity and mortality; therefore, it poses a major global health concern. Imbalance in endoplasmic reticulum homeostasis can induce endoplasmic reticulum stress (ERS). ERS has been shown to play both tumor-promoting and tumor suppressive roles in various cancer types by activating a series of adaptive responses to promote tumor cell survival and inducing ERS-related apoptotic pathways to promote tumor cell death, inhibit tumor growth and suppress tumor invasion. Because multiple roles of ERS in tumors continue to be reported, many studies have attempted to target ERS in cancer therapy. The therapeutic effects of traditional Chinese medicine (TCM) treatments on tumors have been widely recognized. TCM treatments can enhance the sensitivity of tumor radiotherapy, delay tumor recurrence and improve patients’ quality of life. However, there are relatively few reports exploring the antitumor effects of TCM from the perspective of ERS. This review addresses the progress of TCM intervention in tumors via ERS with a view to providing a new direction for tumor treatment.</span></p>","<p><span style=""color: rgb(35, 31, 32);"">Cancer has a high morbidity and mortality; therefore, it poses a major global health concern. Imbalance in endoplasmic reticulum homeostasis can induce endoplasmic reticulum stress (ERS). ERS has been shown to play both tumor-promoting and tumor suppressive roles in various cancer types by activating a series of adaptive responses to promote tumor cell survival and inducing ERS-related apoptotic pathways to promote tumor cell death, inhibit tumor growth and suppress tumor invasion. Because multiple roles of ERS in tumors continue to be reported, many studies have attempted to target ERS in cancer therapy. The therapeutic effects of traditional Chinese medicine (TCM) treatments on tumors have been widely recognized. TCM treatments can enhance the sensitivity of tumor radiotherapy, delay tumor recurrence and improve patients’ quality of life. However, there are relatively few reports exploring the antitumor effects of TCM from the perspective of ERS. This review addresses the progress of TCM intervention in tumors via ERS with a view to providing a new direction for tumor treatment.</span></p>",doi: 10.1097/md.0000000000032394,41,1,0,
61f898301782b56604f2f7d5,ffbb77f735c64573a11bb25ee6381226,Database of Anomalies in the Caribbean Sea (physical parameters): DACS-PHY,Database of Anomalies in the Caribbean Sea (physical parameters): DACS-PHY,V1,2022-02-14T01:07:02.476Z,"<p>This dataset is the result of the calculation of ocean surface forcing and physical parameters anomalies, which facilitates researchers to conduct studies related to climate change and other physical processes in the Caribbean Sea. Several existing sources were used such as model output data, analyses, reanalysis and satellite observed data, as well as the data set with combined data sources. </p>","<p>This dataset is the result of the calculation of ocean surface forcing and physical parameters anomalies, which facilitates researchers to conduct studies related to climate change and other physical processes in the Caribbean Sea. Several existing sources were used such as model output data, analyses, reanalysis and satellite observed data, as well as the data set with combined data sources. </p>",10.11922/sciencedb.01489,29,2,1,
69438901a6f4e76407f10911,30cbab452d2b4cb38baa259df0708133,Hemibarbus labeo genome annotation data,Hemibarbus labeo genome annotation data,V1,2026-01-06T01:52:19.771Z,<p>The chromosome-level genome of&nbsp;<em>Hemibarbus labeo</em>&nbsp;was obtained based on on PacBio HiFi and Hi-C sequencing.This dataset is the annotation files of&nbsp;<em>Hemibarbus labeo</em>&nbsp;genome.</p><p><br></p>,<p>The chromosome-level genome of&nbsp;<em>Hemibarbus labeo</em>&nbsp;was obtained based on on PacBio HiFi and Hi-C sequencing.This dataset is the annotation files of&nbsp;<em>Hemibarbus labeo</em>&nbsp;genome.</p><p><br></p>,10.6084/m9.figshare.29252675,300,0,0,
634d70655004bd3fd738d1d7,036930aba5004c08a1e01c772e8b0fc0,Data for paper"Effect of silicon on oxidation behavior of 9Cr-ODS steel at 650 °C",Data for paper"Effect of silicon on oxidation behavior of 9Cr-ODS steel at 650 °C",V1,2023-11-15T14:27:49.511Z,"<p>The effect of silicon content on the evolution of oxide layer and oxides in Si-containing 9Cr-ODS steel during 5, 20 and 50 h oxidation was studied. The experiment was carried out at 650 °C in air. XRD was used to analyze oxide phase at different oxidation times. The morphology and elemental composition of the oxides were investigated by SEM/EDS. With the silicon content increasing, the oxidation resistance of ODS steel was improved. The oxide layer of 0.5 wt%Si specimen was mainly composed of Fe2O3, and the Mn-rich and Cr-rich oxides were found at oxidation 50 h. The Si-rich oxide layer was gradually generated in the 4 wt%Si specimen with the increase of the oxidation times. Meanwhile, a discontinuous Mn-rich and Cr-rich oxide layer was found on the surface of 4 wt%Si specimen steel after 50 h of oxidation. The reason is that the diffusion of Fe3+ was prevented by Si-rich oxide layer. Moreover, the diffusion rate of Cr and Mn was increased by a large amount of Si-doped. Consequently, the addition of Si is beneficial to the oxidation resistance of ODS steel.</p>","<p>The effect of silicon content on the evolution of oxide layer and oxides in Si-containing 9Cr-ODS steel during 5, 20 and 50 h oxidation was studied. The experiment was carried out at 650 °C in air. XRD was used to analyze oxide phase at different oxidation times. The morphology and elemental composition of the oxides were investigated by SEM/EDS. With the silicon content increasing, the oxidation resistance of ODS steel was improved. The oxide layer of 0.5 wt%Si specimen was mainly composed of Fe2O3, and the Mn-rich and Cr-rich oxides were found at oxidation 50 h. The Si-rich oxide layer was gradually generated in the 4 wt%Si specimen with the increase of the oxidation times. Meanwhile, a discontinuous Mn-rich and Cr-rich oxide layer was found on the surface of 4 wt%Si specimen steel after 50 h of oxidation. The reason is that the diffusion of Fe3+ was prevented by Si-rich oxide layer. Moreover, the diffusion rate of Cr and Mn was increased by a large amount of Si-doped. Consequently, the addition of Si is beneficial to the oxidation resistance of ODS steel.</p>",https://doi.org/10.1016/j.fusengdes.2021.112384,10,3,0,
6a8c33db9e6d0985b1618cc6,5af213ecd64f48879b48445109310f3c,PLSDB 2024_05_31_v2 mirror — bacterial & archaeal plasmid sequences and metadata for plasmid detection,PLSDB 2024_05_31_v2 mirror — bacterial & archaeal plasmid sequences and metadata for plasmid detection,V1,2026-08-26T05:41:03.58Z,"<p>PLSDB is a comprehensive, manually curated database of plasmid sequences and associated metadata, maintained by the Chair for Clinical Bioinformatics at Saarland University. This dataset is a&nbsp;<strong style=""color: rgb(23, 24, 26);"">mirror copy</strong>&nbsp;of the official PLSDB release&nbsp;<strong style=""color: rgb(23, 24, 26);"">2024_05_31_v2</strong>, hosted on ScienceDB to provide researchers in mainland China with faster and more reliable access to the full PLSDB archive.</p><p>The archive contains 72,556 complete plasmid nucleotide sequences from bacteria and archaea, together with rich per-plasmid metadata including host organism, genome topology (circular/linear), plasmid length, GC content and taxonomy lineage, as well as sample-level origin (country, ecological context) from NCBI Biosample.</p>","<p>PLSDB is a comprehensive, manually curated database of plasmid sequences and associated metadata, maintained by the Chair for Clinical Bioinformatics at Saarland University. This dataset is a&nbsp;<strong style=""color: rgb(23, 24, 26);"">mirror copy</strong>&nbsp;of the official PLSDB release&nbsp;<strong style=""color: rgb(23, 24, 26);"">2024_05_31_v2</strong>, hosted on ScienceDB to provide researchers in mainland China with faster and more reliable access to the full PLSDB archive.</p><p>The archive contains 72,556 complete plasmid nucleotide sequences from bacteria and archaea, together with rich per-plasmid metadata including host organism, genome topology (circular/linear), plasmid length, GC content and taxonomy lineage, as well as sample-level origin (country, ecological context) from NCBI Biosample.</p>",10.6084/m9.figshare.27252609.v2,24,8,0,
61b8825dc6ef0a7b357c4adb,d06f816c4f2640bcab95e62c7f344ce8,Industry 4.0 Maturity Model for Turkish Enterprises,Industry 4.0 Maturity Model for Turkish Enterprises,V1,2021-12-16T11:34:54.641Z,<p>The SANOL Maturity Model was developed to assess the Industry 4.0 maturity levels of enterprises in Turkey. The model has 6 dimensions and 22 sub dimensions and all dimensions are rated out of 5. The weights of the dimension were concluded through Analytical Hierarchy Process (AHP). The questionnaire was applied to 34 enterprises in Turkey and the score for each dimension and a mean score for the overall score was calculated for each company. The levels were explained in the article.</p>,<p>The SANOL Maturity Model was developed to assess the Industry 4.0 maturity levels of enterprises in Turkey. The model has 6 dimensions and 22 sub dimensions and all dimensions are rated out of 5. The weights of the dimension were concluded through Analytical Hierarchy Process (AHP). The questionnaire was applied to 34 enterprises in Turkey and the score for each dimension and a mean score for the overall score was calculated for each company. The levels were explained in the article.</p>,10.11922/sciencedb.01390,100,1,0,
611d981663c81e4eaf302af5,3c23a464a62f48d08fc8948868152db2,全球SPEI-12数据集,Global SPEI-12 data,V1,2021-08-19T03:36:53.600Z,<p>全球干旱指数SPEI(Standardized Precipitation Evaporation)</p><p>时间范围：1982-2015</p><p>时间分辨率：年</p><p>空间分辨率0.5度</p><p>网站公开数据下载，12个月处理。</p>,<p>Global SPEI</p><p>Time range: 1982-2015&nbsp;</p><p>Time resolution: year</p><p>Spatial resolution 0.5 degrees&nbsp;</p><p>12 months processing.&nbsp;</p>,10.11922/sciencedb.01082,209,0,0,
62021a025c48f162bd5f75fa,5259d4246adb49eb8c714917575ad50c,Initial and final PDB files for "Three-body aggregation of guest molecules as a key step in methane hydrate nucleation and growth",Initial and final PDB files for "Three-body aggregation of guest molecules as a key step in methane hydrate nucleation and growth",V1,2022-02-14T01:29:27.282Z,"<p>This data is initial and final PDB files for molecular dynamics simulation of methane hydrate nucleation and growth. With this data, a paper named ""Three-body aggregation of guest molecules&nbsp;as a&nbsp;key step in methane hydrate nucleation and growth"" has been published in Communications Chemistry. This data is generated using NAMD software by performing several molecular dynamics simulations at low temperature and high pressure to form methane hydrate. </p>","<p>This data is initial and final PDB files for molecular dynamics simulation of methane hydrate nucleation and growth. With this data, a paper named ""Three-body aggregation of guest molecules&nbsp;as a&nbsp;key step in methane hydrate nucleation and growth"" has been published in Communications Chemistry. This data is generated using NAMD software by performing several molecular dynamics simulations at low temperature and high pressure to form methane hydrate. </p>",10.11922/sciencedb.01505,21,0,0,
62bd105d70c5b75f4c7a6bd8,DM3_7d29e1565ec4889965a7fd47534ea8e9,Forest cover and composition on the Loess Plateau during the Middle to Late-Holocene: Integrating wood charcoal analyses,Forest cover and composition on the Loess Plateau during the Middle to Late-Holocene: Integrating wood charcoal analyses,V1,2023-04-30T13:09:17.937Z,"<p>The question of what the ecology communities of the Loess Plateau looked like before the extensive anthropogenic reshaping processes of the late-Holocene has stirred a long debate. A better understanding of these human-induced changes will not only help us understand the extent of paleoeconomic practices, but also inform future conservation actions on this ecologically fragile landscape. This paper presents a systematic study of wood charcoal from a series of archaeological sites, demonstrating that woody plants and woodlands were widely distributed and geographically diverse on the Loess Plateau in response to the East Asian Monsoon. In the Guanzhong Basin, oak (Quercus spp.) woodlands were associated with a few tropical-subtropical taxa, which changed to oak and pine (Pinus spp.) mixed forests on the eastern plateau, while on the northern plateau coniferous woodlands were dominant. On the western Loess Plateau, oak and elm (Ulmus spp.) woodland and spruce (Picea spp.) forests were widespread. The charcoal results suggest that human impacts on the dominant species might have begun as early as ca. 3500 cal yr BP, with oak replaced by Prunus as the dominant taxon, including many economically significant species, such as peaches (P. persica) and apricots (P. armeniaca). Furthermore, the charcoal data show that due to warm and wet climatic conditions in the mid-Holocene, the distribution of tropical-subtropical taxa shifted markedly northwards into the Guanzhong and Tianshui Basins, and the central part of the eastern Loess Plateau, which became characterized by high frequencies of Bamboo.</p>","<p>The question of what the ecology communities of the Loess Plateau looked like before the extensive anthropogenic reshaping processes of the late-Holocene has stirred a long debate. A better understanding of these human-induced changes will not only help us understand the extent of paleoeconomic practices, but also inform future conservation actions on this ecologically fragile landscape. This paper presents a systematic study of wood charcoal from a series of archaeological sites, demonstrating that woody plants and woodlands were widely distributed and geographically diverse on the Loess Plateau in response to the East Asian Monsoon. In the Guanzhong Basin, oak (Quercus spp.) woodlands were associated with a few tropical-subtropical taxa, which changed to oak and pine (Pinus spp.) mixed forests on the eastern plateau, while on the northern plateau coniferous woodlands were dominant. On the western Loess Plateau, oak and elm (Ulmus spp.) woodland and spruce (Picea spp.) forests were widespread. The charcoal results suggest that human impacts on the dominant species might have begun as early as ca. 3500 cal yr BP, with oak replaced by Prunus as the dominant taxon, including many economically significant species, such as peaches (P. persica) and apricots (P. armeniaca). Furthermore, the charcoal data show that due to warm and wet climatic conditions in the mid-Holocene, the distribution of tropical-subtropical taxa shifted markedly northwards into the Guanzhong and Tianshui Basins, and the central part of the eastern Loess Plateau, which became characterized by high frequencies of Bamboo.</p>",10.25384/sage.c.5171676.v1,4,0,0,
62d13ad90361622358cdd383,DM3_3de0a32a4bb25eababdf078c650a813b,Cascading effect of source limitation on the granivore-mediated seed dispersal of Korean pine (Pinus koraiensis) in secondary forest ecosystems,Cascading effect of source limitation on the granivore-mediated seed dispersal of Korean pine (Pinus koraiensis) in secondary forest ecosystems,V1,2022-08-30T01:59:02.508Z,"<p>Abstract Background Granivore-mediated seed dispersal is susceptible to changes in seed availability and silvicultural management, which alters synzoochorous interactions in the antagonism-mutualism continuum and affects the seed dispersal effectiveness (SDE), and eventually, the plant recruitment. We conducted a whole-year study of seed addition to quantify the granivores-Korean pine (Pinus koraiensis) synzoochorous interactions and the SDE in the same secondary forests with two treatments. Both treatments had seed source limitations: one was caused by the disappearance of Korean pine due to the historical disturbance, the other by pinecone harvesting in Korean pine plantations adjacent to the secondary forests. Thinning with different intensities (control, 25%, and 50%) were also performed to further explore the synzoochorous interactions and SDE in response to silvicultural management in the second type of forests. Results Source limitation increased the proportion of pre- and post-dispersal seed predation, and made the granivores-Korean pine interaction shift more towards antagonism, with the estimated SDE of 2.31 and 3.60, respectively, for the secondary forests without and with Korean pine. Thinning with different intensities did not alleviate the reactions towards antagonism but altered SDE; granivores occurrence decreased, but the proportion of pre- and post-dispersal seed predation increased, resulting in a fivefold decreased seedling recruitment in 25% thinning (the lowest SDE of 0.26). Conclusion The source limitation coupling thinning biased the synzoochorous interactions more towards antagonism and significantly lowered granivore-mediated SDE, which limited the successful recruitment of Korean pine in secondary forests. Forest managers should control pinecone harvesting, protect the synzoochorous interaction, and take into account masting event for Korean pine regeneration in the future.</p>","<p>Abstract Background Granivore-mediated seed dispersal is susceptible to changes in seed availability and silvicultural management, which alters synzoochorous interactions in the antagonism-mutualism continuum and affects the seed dispersal effectiveness (SDE), and eventually, the plant recruitment. We conducted a whole-year study of seed addition to quantify the granivores-Korean pine (Pinus koraiensis) synzoochorous interactions and the SDE in the same secondary forests with two treatments. Both treatments had seed source limitations: one was caused by the disappearance of Korean pine due to the historical disturbance, the other by pinecone harvesting in Korean pine plantations adjacent to the secondary forests. Thinning with different intensities (control, 25%, and 50%) were also performed to further explore the synzoochorous interactions and SDE in response to silvicultural management in the second type of forests. Results Source limitation increased the proportion of pre- and post-dispersal seed predation, and made the granivores-Korean pine interaction shift more towards antagonism, with the estimated SDE of 2.31 and 3.60, respectively, for the secondary forests without and with Korean pine. Thinning with different intensities did not alleviate the reactions towards antagonism but altered SDE; granivores occurrence decreased, but the proportion of pre- and post-dispersal seed predation increased, resulting in a fivefold decreased seedling recruitment in 25% thinning (the lowest SDE of 0.26). Conclusion The source limitation coupling thinning biased the synzoochorous interactions more towards antagonism and significantly lowered granivore-mediated SDE, which limited the successful recruitment of Korean pine in secondary forests. Forest managers should control pinecone harvesting, protect the synzoochorous interaction, and take into account masting event for Korean pine regeneration in the future.</p>",10.6084/m9.figshare.c.5778070.v1,7,0,0,
62bd109770c5b75f4c7a8931,DM3_0a32c53b6a33cb622e0dbcaf389c1d09,MOESM1 of Taxonomy of the White-browed Shortwing (Brachypteryx montana) complex on mainland Asia and Taiwan: an integrative approach supports recognition of three instead of one species,MOESM1 of Taxonomy of the White-browed Shortwing (Brachypteryx montana) complex on mainland Asia and Taiwan: an integrative approach supports recognition of three instead of one species,V1,2026-03-16T06:36:21.289Z,"<p>Additional file 1: Table S1. Original data for sound recordings of songs of B. m. cruralis, B. m. sinensis and B. m. goodfellowi.</p>","<p>Additional file 1: Table S1. Original data for sound recordings of songs of B. m. cruralis, B. m. sinensis and B. m. goodfellowi.</p>",10.6084/m9.figshare.7270349.v1,0,0,0,
64f0486acc4bc33e70a5a065,DM4_bbd738be3682c524be50262b27a27b60,CCDC 2104394: Experimental Crystal Structure Determination,CCDC 2104394: Experimental Crystal Structure Determination,V1,2025-07-18T09:35:25.838Z,"<p>Related Article: Jianlei Han, Yonghong Shi, Xue Jin, Xuefeng Yang, Pengfei Duan|2022|Chemical Science|13|6074|doi:10.1039/D2SC01846B</p>","<p>Related Article: Jianlei Han, Yonghong Shi, Xue Jin, Xuefeng Yang, Pengfei Duan|2022|Chemical Science|13|6074|doi:10.1039/D2SC01846B</p>",10.5517/ccdc.csd.cc28mspd,0,0,0,
